시군구,단지명,계약연월,전용면적(㎡),매매대금(만원) 평균,전세(만원) 평균,면적당 매매대금평균,면적당 전세평균,전세가율-100%,lat,lng,전세가율-90%,전세가율-80%,전세가율-70%,전세가율-60%
강원특별자치도 강릉시 입암동-0506,태평양임대,2020-09-01,39.348,5500.0,5750.0,139.7783877,146.1319508,104.5454545,37.7569137,128.912165,94.09090905000001,83.63636360000001,73.18181815,62.7272727
강원특별자치도 강릉시 입암동-0543,에버그린,2020-09-01,59.85,9500.0,10500.0,158.7301587,175.4385965,110.5263158,37.7615513,128.9148277,99.47368422000001,88.42105264000001,77.36842106,66.31578948
강원특별자치도 강릉시 입암동-0685,입암4주공,2020-04-01,59.8,9500.0,10500.0,158.8628763,175.5852843,110.5263158,37.7610091,128.915491,99.47368422000001,88.42105264000001,77.36842106,66.31578948
강원특별자치도 강릉시 입암동-0685,입암4주공,2020-07-01,59.8,9050.0,10750.0,151.3377926,179.7658863,118.7845304,37.7610091,128.915491,106.90607736,95.02762432,83.14917127999999,71.27071824
강원특별자치도 강릉시 입암동-0685,입암4주공,2020-09-01,59.8,11040.0,11200.0,184.6153846,187.2909699,101.4492754,37.7610091,128.915491,91.30434786000001,81.15942032000001,71.01449278,60.86956524
강원특별자치도 강릉시 입암동-0685,입암5주공,2020-05-01,44.98,7550.0,6450.0,167.8523788,143.3970654,85.43046358,37.7610091,128.915491,76.887417222,68.344370864,59.80132450599999,51.258278147999995
강원특별자치도 강릉시 입암동-0712,입암동강변코아루오투리움아파트,2020-05-01,79.191,23925.0,20000.0,302.1176649,252.5539518,83.59456635,37.7605987,128.9130108,75.235109715,66.87565307999999,58.51619644499999,50.15673981
강원특별자치도 강릉시 입암동-210,이안강릉타운,2021-06-01,84.7,27200.0,19650.0,321.133412,231.9952774,72.24264706,37.7557903,128.9204978,65.018382354,57.794117648,50.569852942,43.345588236
강원특별자치도 강릉시 입암동-543,에버그린,2019-10-01,59.85,8300.0,8750.0,138.6800334,146.1988304,105.4216867,37.7615513,128.9148277,94.87951803,84.33734936,73.79518069,63.25301201999999
강원특별자치도 강릉시 입암동-543,에버그린,2019-11-01,59.85,9300.0,8750.0,155.3884712,146.1988304,94.08602151,37.7615513,128.9148277,84.677419359,75.268817208,65.86021505699999,56.451612905999994
강원특별자치도 강릉시 입암동-550,삼동광업소사원,2019-10-01,43.47,5000.0,4000.0,115.0218542,92.01748332,80.0,37.7597174,128.9131735,72.0,64.0,56.0,48.0
강원특별자치도 강릉시 입암동-685,입암4주공,2019-10-01,59.8,7500.0,11000.0,125.4180602,183.9464883,146.6666667,37.7610091,128.915491,132.00000003000002,117.33333336000001,102.66666669,88.00000002
강원특별자치도 강릉시 입암동-685,입암4주공,2019-11-01,59.8,11100.0,7000.0,185.6187291,117.0568562,63.06306306,37.7610091,128.915491,56.756756754,50.450450448,44.144144141999995,37.837837836
강원특별자치도 강릉시 입암동-685,입암4주공,2020-08-01,59.8,9800.0,10500.0,163.8795987,175.5852843,107.1428571,37.7610091,128.915491,96.42857139,85.71428568,74.99999996999999,64.28571425999999
강원특별자치도 강릉시 입암동-92,녹원,2019-10-01,84.88,13000.0,14000.0,153.1573987,164.938737,107.6923077,37.7604396,128.9165673,96.92307693000001,86.15384616,75.38461539,64.61538462
강원특별자치도 강릉시 입암동-97,그린내하우스,2020-08-01,82.53,21522.22222,20000.0,260.7805916,242.3361202,92.92720702,37.7601611,128.9196721,83.634486318,74.341765616,65.04904491399999,55.756324211999996
강원특별자치도 강릉시 저동-4,경포현대,2020-08-01,84.915,15000.0,11000.0,176.6472355,129.541306,73.33333333,37.8021259,128.8982986,65.999999997,58.666666664000005,51.333333331,43.999999998
강원특별자치도 강릉시 주문진읍 교항리-1166,우신그린피아임대,2020-07-01,54.92,7087.5,5875.0,129.0513474,106.97378,82.89241623,37.8726949,128.8245997,74.603174607,66.313932984,58.024691360999995,49.73544973799999
강원특별자치도 강릉시 주문진읍 교항리-1166,우신그린피아임대,2021-02-01,59.98,7075.0,6250.0,117.9559853,104.2014005,88.33922261,37.8726949,128.8245997,79.505300349,70.671378088,61.83745582699999,53.003533565999994
강원특별자치도 강릉시 주문진읍 교항리-1166,우신그린피아임대,2023-05-01,59.98,9933.333333,7500.0,165.6107591,125.0416806,75.5033557,37.8726949,128.8245997,67.95302013,60.402684560000004,52.852348989999996,45.30201342
강원특별자치도 강릉시 주문진읍 교항리-1256,교항2주공,2020-02-01,49.85,9550.0,8000.0,191.5747242,160.4814443,83.76963351,37.8747446,128.8282965,75.392670159,67.015706808,58.638743457,50.261780106
강원특별자치도 강릉시 주문진읍 교항리-1256,교항2주공,2020-05-01,49.85,9650.0,7800.0,193.5807422,156.4694082,80.82901554,37.8747446,128.8282965,72.746113986,64.66321243200001,56.580310878,48.497409323999996
강원특별자치도 강릉시 주문진읍 교항리-1256,교항2주공,2020-12-01,49.85,9650.0,8000.0,193.5807422,160.4814443,82.9015544,37.8747446,128.8282965,74.61139896,66.32124352,58.03108807999999,49.74093264
강원특별자치도 강릉시 주문진읍 교항리-1256,교항2주공,2021-05-01,49.85,10437.5,8000.0,209.3781344,160.4814443,76.64670659,37.8747446,128.8282965,68.982035931,61.317365271999996,53.652694612999994,45.98802395399999
강원특별자치도 강릉시 주문진읍 교항리-1256,교항2주공,2022-02-01,49.85,12200.0,10000.0,244.7342026,200.6018054,81.96721311,37.8747446,128.8282965,73.770491799,65.57377048800001,57.377049176999996,49.180327866
강원특별자치도 강릉시 주문진읍 교항리-1256,교항2주공,2022-10-01,49.85,12450.0,9450.0,249.7492477,189.5687061,75.90361446,37.8747446,128.8282965,68.313253014,60.722891568,53.132530122,45.542168675999996
강원특별자치도 강릉시 주문진읍 교항리-1256,교항2주공,2023-04-01,49.85,12600.0,10000.0,252.7582748,200.6018054,79.36507937,37.8747446,128.8282965,71.428571433,63.49206349600001,55.555555559,47.619047622000004
